Results from heasarc_fermigtrig: Fermi GBM Trigger Catalog
Coordinate system: Equatorial
|trigger_name|name          |ra        |dec      |time                   |end_time               |trigger_time           |trigger_type|reliability|
|bn241201564 |GRB241201564  |22 13 02.4|+38 45 00|2024-12-01 13:29:45.455|2024-12-01 13:39:59.869|2024-12-01 13:32:00.626|GRB         |     0.6078|
|bn240815973 |LOCLPAR2408159|02 11 08.0|+39 03 00|2024-08-15 23:18:32.746|2024-08-15 23:28:47.157|2024-08-15 23:20:45.868|LOCLPAR     |     1.0000|
|bn240403149 |GRB240403149  |15 03 19.2|+39 09 36|2024-04-03 03:31:41.237|2024-04-03 03:36:44.346|2024-04-03 03:33:56.407|GRB         |     1.0000|
|bn241121853 |UNCERT24112185|12 18 31.9|+39 28 00|2024-11-21 20:26:02.385|2024-11-21 20:36:08.606|2024-11-21 20:28:13.843|UNCERT      |     1.0000|
|bn240709585 |UNCERT24070958|19 31 40.1|+39 32 00|2024-07-09 14:00:12.304|2024-07-09 14:10:26.714|2024-07-09 14:02:30.162|UNCERT      |     1.0000|
|bn240908574 |GRB240908574  |02 52 19.2|+39 35 24|2024-09-08 13:43:46.377|2024-09-08 13:54:00.787|2024-09-08 13:46:04.747|GRB         |     0.9725|
|bn240410833 |TGF240410833  |15 51 07.9|+39 40 00|2024-04-10 19:57:52.146|2024-04-10 20:08:06.556|2024-04-10 20:00:10.660|TGF         |     1.0000|
|bn241123838 |UNCERT24112383|10 37 07.9|+40 08 00|2024-11-23 20:04:47.974|2024-11-23 20:15:02.388|2024-11-23 20:07:05.161|UNCERT      |     1.0000|
|bn240210490 |TGF240210490  |05 48 48.0|+40 09 00|2024-02-10 11:43:20.466|2024-02-10 11:53:34.877|2024-02-10 11:45:37.125|TGF         |     1.0000|
|bn241220239 |TGF241220239  |14 52 38.4|+40 16 48|2024-12-20 05:41:57.565|2024-12-20 05:52:11.976|2024-12-20 05:44:13.680|TGF         |     1.0000|
|bn240411073 |GRB240411073  |16 10 21.6|+40 34 48|2024-04-11 01:42:43.695|2024-04-11 01:52:58.106|2024-04-11 01:44:58.481|GRB         |     0.8745|
|bn240523911 |LOCLPAR2405239|19 53 36.0|+40 47 00|2024-05-23 21:49:13.862|2024-05-23 21:59:28.272|2024-05-23 21:51:26.984|LOCLPAR     |     1.0000|
|bn240205662 |GRB240205662  |14 09 07.2|+40 48 00|2024-02-05 15:51:40.731|2024-02-05 16:01:55.141|2024-02-05 15:53:58.333|GRB         |     1.0000|
|bn241216719 |TGF241216719  |16 29 36.0|+40 59 00|2024-12-16 17:13:15.138|2024-12-16 17:23:29.550|2024-12-16 17:15:27.732|TGF         |     1.0000|
|bn241007831 |LOCLPAR2410078|02 09 00.0|+41 05 00|2024-10-07 19:53:55.687|2024-10-07 20:04:01.906|2024-10-07 19:56:06.761|LOCLPAR     |     1.0000|
|bn240930721 |GRB240930721  |21 19 43.9|+41 18 01|2024-09-30 17:15:49.507|2024-09-30 17:26:03.917|2024-09-30 17:18:02.117|GRB         |     1.0000|
|bn240422314 |TGF240422314  |07 11 04.1|+41 32 00|2024-04-22 07:29:27.772|2024-04-22 07:39:42.182|2024-04-22 07:31:45.838|TGF         |     1.0000|
|bn240520456 |UNCERT24052045|20 13 36.0|+41 43 12|2024-05-20 10:54:53.273|2024-05-20 10:58:59.036|2024-05-20 10:57:06.395|UNCERT      |     1.0000|
|bn240828729 |LOCLPAR2408287|21 04 00.0|+42 10 00|2024-08-28 17:28:00.583|2024-08-28 17:38:14.993|2024-08-28 17:30:17.801|LOCLPAR     |     1.0000|
|bn240816184 |TGF240816184  |03 26 32.0|+42 27 00|2024-08-16 04:23:03.032|2024-08-16 04:33:17.442|2024-08-16 04:25:19.002|TGF         |     1.0000|
|bn241207371 |GRB241207371  |19 10 07.2|+42 33 00|2024-12-07 08:51:54.748|2024-12-07 09:02:09.162|2024-12-07 08:54:10.175|GRB         |     0.7490|
|bn240609487 |LOCLPAR2406094|21 57 52.1|+42 47 00|2024-06-09 11:39:21.635|2024-06-09 11:49:36.045|2024-06-09 11:41:35.205|LOCLPAR     |     1.0000|
|bn240912596 |LOCLPAR2409125|16 27 14.4|+43 00 00|2024-09-12 14:16:40.159|2024-09-12 14:26:58.328|2024-09-12 14:18:57.041|LOCLPAR     |     1.0000|
|bn240819093 |LOCLPAR2408190|07 06 43.9|+43 23 00|2024-08-19 02:11:31.586|2024-08-19 02:21:45.996|2024-08-19 02:13:46.756|LOCLPAR     |     1.0000|
|bn241114974 |UNCERT24111497|17 15 09.6|+43 45 36|2024-11-14 23:19:47.702|2024-11-14 23:30:02.111|2024-11-14 23:22:05.944|UNCERT      |     1.0000|
|bn240630575 |LOCLPAR2406305|04 12 48.0|+44 06 00|2024-06-30 13:46:21.875|2024-06-30 13:49:38.486|2024-06-30 13:48:37.045|LOCLPAR     |     1.0000|
|bn240513262 |TGF240513262  |19 03 48.0|+44 09 00|2024-05-13 06:15:08.206|2024-05-13 06:25:22.619|2024-05-13 06:17:24.545|TGF         |     1.0000|
|bn241016501 |TGF241016501  |08 51 07.9|+44 16 00|2024-10-16 11:59:29.672|2024-10-16 12:09:44.084|2024-10-16 12:01:41.658|TGF         |     1.0000|
|bn240514169 |GRB240514169  |00 20 16.8|+44 31 12|2024-05-14 04:01:26.493|2024-05-14 04:11:40.906|2024-05-14 04:03:45.040|GRB         |     1.0000|
|bn240525491 |GRB240525491  |18 41 28.8|+44 32 24|2024-05-25 11:45:24.095|2024-05-25 11:55:38.506|2024-05-25 11:47:38.050|GRB         |     1.0000|
|bn240405932 |GRB240405932  |17 31 07.2|+44 45 00|2024-04-05 22:20:16.370|2024-04-05 22:30:22.588|2024-04-05 22:22:27.444|GRB         |     0.8784|
|bn240407042 |GRB240407042  |23 29 19.2|+44 55 12|2024-04-07 00:57:38.177|2024-04-07 01:07:52.587|2024-04-07 00:59:51.811|GRB         |     0.9608|
|bn241115755 |GRB241115755  |02 07 00.0|+44 58 12|2024-11-15 18:05:10.029|2024-11-15 18:15:24.440|2024-11-15 18:07:25.968|GRB         |     0.9255|
|bn240401460 |UNCERT24040146|20 55 31.2|+45 00 00|2024-04-01 11:00:22.382|2024-04-01 11:10:28.601|2024-04-01 11:02:33.585|UNCERT      |     1.0000|
|bn240831621 |LOCLPAR2408316|19 54 24.0|+45 55 00|2024-08-31 14:52:36.362|2024-08-31 15:02:50.772|2024-08-31 14:54:49.484|LOCLPAR     |     1.0000|
|bn240419585 |UNCERT24041958|09 53 33.6|+46 02 24|2024-04-19 13:59:34.830|2024-04-19 14:09:49.240|2024-04-19 14:01:51.536|UNCERT      |     1.0000|
|bn240621521 |TGF240621521  |02 13 40.0|+46 05 00|2024-06-21 12:27:31.284|2024-06-21 12:37:45.698|2024-06-21 12:29:48.935|TGF         |     1.0000|
|bn240405918 |UNCERT24040591|20 19 19.9|+46 14 00|2024-04-05 21:59:47.695|2024-04-05 22:09:53.912|2024-04-05 22:01:58.897|UNCERT      |     1.0000|
|bn240911460 |UNCERT24091146|13 18 19.9|+46 35 00|2024-09-11 11:00:27.740|2024-09-11 11:10:42.151|2024-09-11 11:02:45.423|UNCERT      |     1.0000|
|bn240710592 |TGF240710592  |02 33 48.0|+46 36 00|2024-07-10 14:12:23.055|2024-07-10 14:20:33.558|2024-07-10 14:12:31.327|TGF         |     1.0000|
|bn240425015 |GRB240425015  |15 10 40.8|+46 40 48|2024-04-25 00:19:09.267|2024-04-25 00:28:42.716|2024-04-25 00:21:20.341|GRB         |     0.9765|
|bn240605533 |LOCLPAR2406055|07 03 28.1|+47 05 00|2024-06-05 12:45:42.323|2024-06-05 12:55:56.732|2024-06-05 12:48:01.205|LOCLPAR     |     1.0000|
|bn240814785 |GRB240814785  |09 04 19.2|+47 13 12|2024-08-14 18:48:02.773|2024-08-14 18:58:17.183|2024-08-14 18:50:17.943|GRB         |     0.9412|
|bn240831710 |GRB240831710  |18 57 57.6|+47 21 00|2024-08-31 17:00:23.301|2024-08-31 17:10:37.712|2024-08-31 17:02:38.471|GRB         |     1.0000|
|bn240507981 |UNCERT24050798|14 33 28.1|+47 32 00|2024-05-07 23:30:31.685|2024-05-07 23:40:46.098|2024-05-07 23:32:49.415|UNCERT      |     1.0000|
|bn240310543 |LOCLPAR2403105|17 00 40.1|+47 58 00|2024-03-10 13:00:10.643|2024-03-10 13:10:25.053|2024-03-10 13:02:28.885|LOCLPAR     |     1.0000|
|bn240128245 |TGF240128245  |23 48 40.1|+48 12 00|2024-01-28 05:50:26.739|2024-01-28 06:00:41.150|2024-01-28 05:52:42.053|TGF         |     1.0000|
|bn241025650 |GRB241025650  |10 10 14.4|+48 16 12|2024-10-25 15:33:56.509|2024-10-25 15:44:10.919|2024-10-25 15:36:10.655|GRB         |     1.0000|
|bn240627839 |GRB240627839  |14 21 00.0|+48 31 12|2024-06-27 20:05:57.841|2024-06-27 20:16:12.254|2024-06-27 20:08:11.987|GRB         |     1.0000|
|bn241008885 |LOCLPAR2410088|08 27 55.9|+48 32 00|2024-10-08 21:12:26.315|2024-10-08 21:22:40.727|2024-10-08 21:14:43.534|LOCLPAR     |     1.0000|
|bn240704855 |GRB240704855  |09 24 00.0|+48 49 48|2024-07-04 20:29:23.924|2024-07-04 20:39:38.333|2024-07-04 20:31:37.557|GRB         |     1.0000|
|bn241113201 |LOCLPAR2411132|19 27 24.0|+49 04 48|2024-11-13 04:49:26.689|2024-11-13 04:57:54.601|2024-11-13 04:49:53.313|LOCLPAR     |     1.0000|
|bn240516754 |UNCERT24051675|22 16 19.9|+49 13 00|2024-05-16 18:03:16.905|2024-05-16 18:13:31.316|2024-05-16 18:05:35.915|UNCERT      |     1.0000|
|bn241130274 |UNCERT24113027|07 23 12.0|+49 25 00|2024-11-30 06:31:56.510|2024-11-30 06:42:10.925|2024-11-30 06:34:10.113|UNCERT      |     1.0000|
|bn241210542 |TGF241210542  |00 59 12.0|+49 47 00|2024-12-10 12:58:26.745|2024-12-10 13:08:24.772|2024-12-10 13:00:26.347|TGF         |     1.0000|
|bn240427639 |TGF240427639  |15 30 19.9|+49 50 00|2024-04-27 15:18:33.974|2024-04-27 15:28:15.615|2024-04-27 15:20:52.328|TGF         |     1.0000|
|bn240422439 |UNCERT24042243|12 02 55.9|+49 55 00|2024-04-22 10:29:39.737|2024-04-22 10:39:54.147|2024-04-22 10:31:54.171|UNCERT      |     1.0000|
|bn240408043 |GRB240408043  |23 33 52.8|+50 06 36|2024-04-08 00:59:55.802|2024-04-08 01:10:10.213|2024-04-08 01:02:12.765|GRB         |     0.9373|
|bn240422389 |GRB240422389  |19 01 45.6|+50 12 00|2024-04-22 09:17:18.374|2024-04-22 09:27:24.591|2024-04-22 09:19:29.448|GRB         |     1.0000|
|bn240308268 |GRB240308268  |05 11 33.6|+50 55 12|2024-03-08 06:23:08.932|2024-03-08 06:33:23.343|2024-03-08 06:25:22.054|GRB         |     1.0000|
|bn240814483 |GRB240814483  |02 32 21.6|+51 12 36|2024-08-14 11:32:43.478|2024-08-14 11:42:25.120|2024-08-14 11:34:55.448|GRB         |     0.8314|
|bn240906700 |LOCLPAR2409067|22 52 48.0|+51 32 00|2024-09-06 16:47:02.959|2024-09-06 16:53:27.989|2024-09-06 16:47:35.727|LOCLPAR     |     1.0000|
|bn240207639 |GRB240207639  |10 48 31.2|+51 33 36|2024-02-07 15:18:07.149|2024-02-07 15:28:13.367|2024-02-07 15:20:18.223|GRB         |     0.9725|
|bn241012905 |TGF241012905  |15 59 00.0|+51 39 00|2024-10-12 21:41:36.493|2024-10-12 21:51:50.906|2024-10-12 21:43:51.696|TGF         |     1.0000|
|bn240826919 |LOCLPAR2408269|04 21 12.0|+51 58 00|2024-08-26 22:00:38.221|2024-08-26 22:10:52.632|2024-08-26 22:02:51.343|LOCLPAR     |     1.0000|
|bn241008783 |UNCERT24100878|06 24 12.0|+51 58 00|2024-10-08 18:45:16.442|2024-10-08 18:55:30.853|2024-10-08 18:47:34.940|UNCERT      |     1.0000|
|bn240603723 |LOCLPAR2406037|18 17 19.9|+52 04 00|2024-06-03 17:18:31.172|2024-06-03 17:28:37.390|2024-06-03 17:20:42.246|LOCLPAR     |     1.0000|
|bn241120246 |GRB241120246  |12 57 09.8|+52 09 01|2024-11-20 05:51:44.525|2024-11-20 06:01:58.937|2024-11-20 05:53:58.544|GRB         |     1.0000|
|bn240726103 |LOCLPAR2407261|09 07 07.9|+52 15 00|2024-07-26 02:25:39.311|2024-07-26 02:28:02.673|2024-07-26 02:27:58.065|LOCLPAR     |     1.0000|
|bn240912217 |TGF240912217  |19 45 24.0|+52 16 00|2024-09-12 05:09:34.579|2024-09-12 05:19:48.989|2024-09-12 05:11:47.653|TGF         |     1.0000|
|bn240511279 |LOCLPAR2405112|23 32 12.0|+52 17 00|2024-05-11 06:38:58.754|2024-05-11 06:49:16.382|2024-05-11 06:41:15.091|LOCLPAR     |     1.0000|
|bn240912555 |LOCLPAR2409125|07 20 43.9|+52 38 00|2024-09-12 13:16:35.113|2024-09-12 13:26:48.077|2024-09-12 13:18:46.789|LOCLPAR     |     1.0000|
|bn240408158 |UNCERT24040815|18 21 36.0|+53 06 00|2024-04-08 03:44:54.993|2024-04-08 03:55:09.402|2024-04-08 03:47:12.338|UNCERT      |     1.0000|
|bn240512062 |LOCLPAR2405120|11 00 19.9|+53 26 00|2024-05-12 01:27:14.377|2024-05-12 01:37:28.790|2024-05-12 01:29:31.596|LOCLPAR     |     1.0000|
|bn240809876 |UNRELOC2408098|11 16 56.0|+53 47 00|2024-08-09 20:59:14.254|2024-08-09 21:09:28.666|2024-08-09 21:01:26.944|UNCERT      |     1.0000|
|bn240511452 |LOCLPAR2405114|20 29 55.9|+55 03 00|2024-05-11 10:49:09.978|2024-05-11 10:59:24.390|2024-05-11 10:51:26.684|LOCLPAR     |     1.0000|
|bn240719706 |BELOWHZ2407197|21 29 56.0|+55 42 00|2024-07-19 16:54:19.439|2024-07-19 17:04:33.850|2024-07-19 16:56:34.609|UNCERT      |     1.0000|
|bn241023494 |TGF241023494  |15 41 48.0|+55 53 00|2024-10-23 11:48:38.864|2024-10-23 11:58:53.275|2024-10-23 11:50:54.530|TGF         |     1.0000|
|bn241206505 |GRB241206505  |14 22 02.4|+55 59 24|2024-12-06 12:04:36.881|2024-12-06 12:14:51.295|2024-12-06 12:06:49.876|GRB         |     0.8549|
|bn240801518 |TGF240801518  |03 42 52.0|+56 13 00|2024-08-01 12:23:04.156|2024-08-01 12:33:18.568|2024-08-01 12:25:17.758|TGF         |     1.0000|
|bn240606217 |TGF240606217  |17 39 24.0|+56 30 00|2024-06-06 05:10:11.605|2024-06-06 05:20:17.823|2024-06-06 05:12:23.287|TGF         |     1.0000|
|bn241205595 |TGF241205595  |05 28 44.0|+56 35 00|2024-12-05 14:14:22.361|2024-12-05 14:24:36.775|2024-12-05 14:16:41.484|TGF         |     1.0000|
|bn240414098 |GRB240414098  |12 19 08.6|+56 43 37|2024-04-14 02:18:26.652|2024-04-14 02:28:41.062|2024-04-14 02:20:39.262|GRB         |     1.0000|
|bn240913535 |LOCLPAR2409135|19 51 55.9|+56 52 00|2024-09-13 12:49:13.689|2024-09-13 12:57:41.601|2024-09-13 12:49:42.361|LOCLPAR     |     1.0000|
|bn240518664 |TGF240518664  |02 16 32.0|+57 03 00|2024-05-18 15:53:31.027|2024-05-18 16:03:45.437|2024-05-18 15:55:44.949|TGF         |     1.0000|
|bn240927213 |LOCLPAR2409272|06 48 07.9|+57 04 00|2024-09-27 05:04:33.688|2024-09-27 05:14:39.905|2024-09-27 05:06:44.762|LOCLPAR     |     1.0000|
|bn240829058 |GRB240829058  |13 38 36.0|+57 16 48|2024-08-29 01:21:26.040|2024-08-29 01:31:40.450|2024-08-29 01:23:40.698|GRB         |     1.0000|
|bn240217972 |TGF240217972  |01 30 00.0|+57 31 00|2024-02-17 23:17:21.662|2024-02-17 23:27:27.881|2024-02-17 23:19:33.409|TGF         |     1.0000|
|bn240208883 |TGF240208883  |23 23 00.0|+57 39 00|2024-02-08 21:09:26.331|2024-02-08 21:19:16.165|2024-02-08 21:11:44.989|TGF         |     1.0000|
|bn240510851 |LOCLPAR2405108|18 21 19.9|+57 47 00|2024-05-10 20:22:37.643|2024-05-10 20:32:43.864|2024-05-10 20:24:48.718|LOCLPAR     |     1.0000|
|bn240409112 |TGF240409112  |20 31 52.1|+57 57 00|2024-04-09 02:38:44.660|2024-04-09 02:48:01.726|2024-04-09 02:41:03.271|TGF         |     1.0000|
|bn241026946 |GRB241026946  |19 33 41.5|+57 58 48|2024-10-26 22:40:14.450|2024-10-26 22:50:28.860|2024-10-26 22:42:31.284|GRB         |     1.0000|
|bn241009704 |DISTPAR2410097|08 09 24.0|+58 04 12|2024-10-09 16:51:21.426|2024-10-09 17:01:35.838|2024-10-09 16:53:38.645|DISTPAR     |     1.0000|
|bn240818102 |LOCLPAR2408181|07 51 19.9|+58 07 00|2024-08-18 02:24:10.082|2024-08-18 02:34:08.108|2024-08-18 02:26:10.916|LOCLPAR     |     1.0000|
|bn240707908 |LOCLPAR2407079|11 34 28.1|+58 32 00|2024-07-07 21:45:15.215|2024-07-07 21:55:29.625|2024-07-07 21:47:32.434|LOCLPAR     |     1.0000|
|bn241210044 |UNCERT24121004|01 42 28.8|+59 03 36|2024-12-10 01:00:49.925|2024-12-10 01:11:04.336|2024-12-10 01:03:02.439|UNCERT      |     1.0000|
|bn240804796 |GRB240804796  |17 46 02.4|+59 45 36|2024-08-04 19:03:51.279|2024-08-04 19:13:57.499|2024-08-04 19:06:02.353|GRB         |     0.7451|
|bn240911635 |LOCLPAR2409116|08 02 12.0|+60 57 00|2024-09-11 15:14:20.727|2024-09-11 15:15:22.168|2024-09-11 15:14:43.256|LOCLPAR     |     1.0000|
|bn240721516 |UNRELOC2407215|22 41 56.0|+61 23 00|2024-07-21 12:20:33.296|2024-07-21 12:30:39.513|2024-07-21 12:22:44.370|UNCERT      |     1.0000|
|bn240531074 |UNCERT24053107|22 22 43.2|+62 03 00|2024-05-31 01:44:27.398|2024-05-31 01:54:41.808|2024-05-31 01:46:39.240|UNCERT      |     1.0000|
|bn240919793 |LOCLPAR2409197|20 03 16.1|+62 26 00|2024-09-19 18:59:21.121|2024-09-19 19:01:47.556|2024-09-19 19:01:38.340|LOCLPAR     |     1.0000|
|bn240818108 |LOCLPAR2408181|09 02 04.1|+63 04 00|2024-08-18 02:33:51.723|2024-08-18 02:44:11.846|2024-08-18 02:36:10.046|LOCLPAR     |     1.0000|
|bn240320729 |GRB240320729  |10 03 16.8|+63 21 36|2024-03-20 17:27:31.365|2024-03-20 17:37:45.778|2024-03-20 17:29:47.559|GRB         |     0.9529|
|bn240512038 |LOCLPAR2405120|14 29 43.2|+63 27 36|2024-05-12 00:52:17.380|2024-05-12 01:02:23.600|2024-05-12 00:54:28.455|LOCLPAR     |     1.0000|
|bn240515756 |UNCERT24051575|18 28 31.9|+64 52 00|2024-05-15 18:06:05.150|2024-05-15 18:14:41.256|2024-05-15 18:08:18.272|UNCERT      |     1.0000|
|bn240407959 |TGF240407959  |11 09 31.9|+66 05 00|2024-04-07 22:58:28.594|2024-04-07 23:08:43.003|2024-04-07 23:00:43.028|TGF         |     1.0000|
|bn240502906 |GRB240502906  |11 07 31.2|+66 18 00|2024-05-02 21:42:57.770|2024-05-02 21:53:03.991|2024-05-02 21:45:04.749|GRB         |     0.9765|
|bn240318934 |UNCERT24031893|00 16 50.4|+66 32 24|2024-03-18 22:22:23.638|2024-03-18 22:32:38.048|2024-03-18 22:24:42.392|UNCERT      |     1.0000|
|bn240726339 |GRB240726339  |07 27 38.4|+66 45 00|2024-07-26 08:05:33.149|2024-07-26 08:15:47.559|2024-07-26 08:07:48.991|GRB         |     1.0000|
|bn240920426 |TGF240920426  |04 01 24.0|+67 10 00|2024-09-20 10:10:29.096|2024-09-20 10:20:43.508|2024-09-20 10:12:48.235|TGF         |     1.0000|
|bn240818794 |TGF240818794  |13 19 24.0|+68 05 00|2024-08-18 19:01:35.181|2024-08-18 19:11:49.591|2024-08-18 19:03:48.383|TGF         |     1.0000|
|bn240404512 |TGF240404512  |06 34 48.0|+68 35 00|2024-04-04 12:15:28.607|2024-04-04 12:25:43.018|2024-04-04 12:17:43.777|TGF         |     1.0000|
|bn240812094 |LOCLPAR2408120|15 43 31.9|+68 41 00|2024-08-12 02:12:23.527|2024-08-12 02:22:41.715|2024-08-12 02:14:40.425|LOCLPAR     |     1.0000|
|bn241009638 |LOCLPAR2410096|12 32 38.4|+69 11 24|2024-10-09 15:16:35.247|2024-10-09 15:26:49.659|2024-10-09 15:18:52.466|LOCLPAR     |     1.0000|
|bn240727599 |LOCLPAR2407275|19 17 28.1|+69 27 00|2024-07-27 14:21:45.839|2024-07-27 14:29:24.598|2024-07-27 14:22:08.367|LOCLPAR     |     1.0000|
|bn241111877 |UNCERT24111187|06 47 19.9|+69 35 00|2024-11-11 21:00:34.138|2024-11-11 21:10:48.549|2024-11-11 21:02:53.164|UNCERT      |     1.0000|
|bn241022643 |LOCLPAR2410226|03 27 48.0|+69 53 00|2024-10-22 15:24:09.155|2024-10-22 15:34:15.373|2024-10-22 15:26:20.229|LOCLPAR     |     1.0000|
|bn240609556 |LOCLPAR2406095|23 54 40.1|+70 03 00|2024-06-09 13:18:23.010|2024-06-09 13:28:37.419|2024-06-09 13:20:40.228|LOCLPAR     |     1.0000|
|bn240209263 |GRB240209263  |17 19 04.8|+70 29 24|2024-02-09 06:17:06.701|2024-02-09 06:27:21.113|2024-02-09 06:19:19.824|GRB         |     1.0000|
|bn240318304 |UNCERT24031830|08 19 48.0|+70 39 00|2024-03-18 07:16:12.661|2024-03-18 07:26:27.072|2024-03-18 07:18:26.679|UNCERT      |     1.0000|
|bn241009775 |LOCLPAR2410097|14 37 40.8|+70 39 00|2024-10-09 18:33:14.996|2024-10-09 18:43:21.216|2024-10-09 18:35:26.071|LOCLPAR     |     1.0000|
|bn241029573 |TGF241029573  |01 33 12.0|+71 55 00|2024-10-29 13:43:06.129|2024-10-29 13:53:12.347|2024-10-29 13:45:17.443|TGF         |     1.0000|
|bn241216207 |TGF241216207  |09 20 04.1|+72 19 00|2024-12-16 04:56:28.829|2024-12-16 05:06:43.240|2024-12-16 04:58:47.136|TGF         |     1.0000|
|bn240727123 |LOCLPAR2407271|12 27 12.0|+72 33 00|2024-07-27 02:55:13.719|2024-07-27 03:05:28.128|2024-07-27 02:57:30.937|LOCLPAR     |     1.0000|
|bn240212048 |TGF240212048  |17 42 40.1|+72 56 00|2024-02-12 01:08:46.638|2024-02-12 01:09:49.103|2024-02-12 01:08:55.710|TGF         |     1.0000|
|bn240402539 |TGF240402539  |04 38 44.0|+73 03 00|2024-04-02 12:53:50.237|2024-04-02 13:03:56.455|2024-04-02 12:56:01.392|TGF         |     1.0000|
|bn240415269 |GRB240415269  |08 36 30.7|+73 10 08|2024-04-15 06:24:42.434|2024-04-15 06:34:56.844|2024-04-15 06:26:57.604|GRB         |     1.0000|
|bn240625996 |TGF240625996  |11 46 24.0|+73 45 00|2024-06-25 23:51:25.339|2024-06-26 00:01:39.752|2024-06-25 23:53:42.462|TGF         |     1.0000|
|bn240604936 |GRB240604936  |08 31 31.2|+74 22 48|2024-06-04 22:26:16.151|2024-06-04 22:36:30.560|2024-06-04 22:28:29.273|GRB         |     1.0000|
|bn240324730 |UNCERT24032473|15 37 40.1|+74 39 00|2024-03-24 17:29:12.382|2024-03-24 17:33:44.420|2024-03-24 17:31:26.306|UNCERT      |     1.0000|
|bn241229067 |GRB241229067  |18 16 35.8|+74 42 50|2024-12-29 01:34:03.966|2024-12-29 01:44:18.376|2024-12-29 01:36:16.064|GRB         |     1.0000|
|bn240820907 |TGF240820907  |12 41 28.0|+74 50 00|2024-08-20 21:44:30.227|2024-08-20 21:54:44.638|2024-08-20 21:46:47.574|TGF         |     1.0000|
|bn240605607 |DISTPAR2406056|23 59 00.0|+74 54 00|2024-06-05 14:32:27.141|2024-06-05 14:42:33.358|2024-06-05 14:34:38.215|DISTPAR     |     1.0000|
|bn240921131 |TGF240921131  |19 35 00.0|+74 57 00|2024-09-21 03:05:50.423|2024-09-21 03:16:04.836|2024-09-21 03:08:07.402|TGF         |     1.0000|
|bn240929826 |GRB240929826  |23 44 36.0|+75 00 36|2024-09-29 19:47:46.108|2024-09-29 19:58:00.519|2024-09-29 19:50:04.094|GRB         |     0.9725|
|bn240912880 |LOCLPAR2409128|22 01 07.9|+75 30 00|2024-09-12 21:04:25.096|2024-09-12 21:14:39.506|2024-09-12 21:06:42.315|LOCLPAR     |     1.0000|
|bn240618798 |LOCLPAR2406187|23 44 04.1|+75 36 00|2024-06-18 19:09:29.177|2024-06-18 19:09:43.513|2024-06-18 19:09:37.369|LOCLPAR     |     1.0000|
|bn240828632 |LOCLPAR2408286|03 10 28.0|+75 41 00|2024-08-28 15:08:21.436|2024-08-28 15:18:11.270|2024-08-28 15:10:12.030|LOCLPAR     |     1.0000|
|bn241011213 |LOCLPAR2410112|09 20 43.9|+75 48 00|2024-10-11 05:04:37.816|2024-10-11 05:07:54.428|2024-10-11 05:06:50.939|LOCLPAR     |     1.0000|
|bn241008395 |LOCLPAR2410083|21 38 16.1|+75 50 00|2024-10-08 09:26:40.412|2024-10-08 09:29:36.543|2024-10-08 09:28:57.630|LOCLPAR     |     1.0000|
|bn240611444 |GRB240611444  |17 51 26.4|+75 56 24|2024-06-11 10:36:43.802|2024-06-11 10:46:58.214|2024-06-11 10:38:58.973|GRB         |     0.9647|
|bn240608992 |UNCERT24060899|00 44 00.0|+77 14 00|2024-06-08 23:46:28.744|2024-06-08 23:53:34.735|2024-06-08 23:48:43.258|UNCERT      |     1.0000|
|bn240821721 |GRB240821721  |15 15 55.2|+77 24 00|2024-08-21 17:15:25.138|2024-08-21 17:25:31.356|2024-08-21 17:17:36.468|GRB         |     1.0000|
|bn241011351 |LOCLPAR2410113|19 42 07.9|+77 46 00|2024-10-11 08:23:33.672|2024-10-11 08:30:15.088|2024-10-11 08:25:46.795|LOCLPAR     |     1.0000|
|bn241101040 |TGF241101040  |21 31 40.0|+77 59 00|2024-11-01 00:55:38.223|2024-11-01 01:05:52.633|2024-11-01 00:57:51.009|TGF         |     1.0000|
|bn241019174 |LOCLPAR2410191|15 37 04.1|+78 27 00|2024-10-19 04:07:40.483|2024-10-19 04:11:13.480|2024-10-19 04:09:51.558|LOCLPAR     |     1.0000|
|bn241012270 |LOCLPAR2410122|18 16 55.9|+78 37 00|2024-10-12 06:27:15.422|2024-10-12 06:29:59.265|2024-10-12 06:29:27.776|LOCLPAR     |     1.0000|
|bn240908675 |LOCLPAR2409086|04 48 28.0|+78 46 00|2024-09-08 16:10:26.702|2024-09-08 16:12:08.080|2024-09-08 16:11:24.047|LOCLPAR     |     1.0000|
|bn241030242 |GRB241030242  |22 52 07.9|+80 26 20|2024-10-30 05:45:47.645|2024-10-30 05:56:02.055|2024-10-30 05:48:03.327|GRB         |     1.0000|
|bn240724199 |LOCLPAR2407241|13 36 12.0|+80 42 00|2024-07-24 04:44:19.605|2024-07-24 04:46:47.063|2024-07-24 04:46:34.519|LOCLPAR     |     1.0000|
|bn240910648 |LOCLPAR2409106|03 31 56.0|+80 48 00|2024-09-10 15:33:09.870|2024-09-10 15:34:15.406|2024-09-10 15:33:32.398|LOCLPAR     |     1.0000|
|bn240616823 |LOCLPAR2406168|21 52 52.1|+80 52 00|2024-06-16 19:42:22.782|2024-06-16 19:46:44.931|2024-06-16 19:44:33.856|LOCLPAR     |     1.0000|
